        cher_lg_Tank  |                root  |                          tank  |                                    0*cm 0*cm 0*cm  |                       0*deg 0*deg 0*deg  | FF9900   |            Polycone  |0*deg 360*deg 4 65*cm 67*cm 67*cm 85*cm 144*cm 155*cm 265*cm 265*cm 194*cm 209.01*cm 209.01*cm 301*cm  |    SL_LGCCgas_SIDIS  |                  no  |     1   |     1   |     1   |   1   |   1   |                  no  |                  no  |                                      no 
  cher_lg_PMT_30_4_8  |        cher_lg_Tank  |          PMT number 1 1 0 0 7  |                   40.051*cm 235.443*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 8 
  cher_lg_PMT_30_4_9  |        cher_lg_Tank  |          PMT number 1 1 0 1 0  |                   40.325*cm 233.295*cm 233.267*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 9 
 cher_lg_PMT_30_4_10  |        cher_lg_Tank  |          PMT number 1 1 0 1 1  |                   40.378*cm 233.586*cm 233.846*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 10 
 cher_lg_PMT_30_4_11  |        cher_lg_Tank  |          PMT number 1 1 0 1 2  |                   40.430*cm 233.876*cm 234.425*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 11 
 cher_lg_PMT_30_4_12  |        cher_lg_Tank  |          PMT number 1 1 0 1 3  |                   40.482*cm 234.166*cm 235.005*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 12 
 cher_lg_PMT_30_4_13  |        cher_lg_Tank  |          PMT number 1 1 0 1 4  |                   40.534*cm 234.457*cm 235.584*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 13 
 cher_lg_PMT_30_4_14  |        cher_lg_Tank  |          PMT number 1 1 0 1 5  |                   40.587*cm 234.747*cm 236.163*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 14 
 cher_lg_PMT_30_4_15  |        cher_lg_Tank  |          PMT number 1 1 0 1 6  |                   40.639*cm 235.038*cm 236.742*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 15 
 cher_lg_PMT_30_4_16  |        cher_lg_Tank  |          PMT number 1 1 0 1 7  |                   40.691*cm 235.328*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 16 
 cher_lg_PMT_30_4_17  |        cher_lg_Tank  |          PMT number 1 1 0 2 0  |                   40.965*cm 233.180*cm 233.267*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 17 
 cher_lg_PMT_30_4_18  |        cher_lg_Tank  |          PMT number 1 1 0 2 1  |                   41.017*cm 233.470*cm 233.846*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 18 
 cher_lg_PMT_30_4_19  |        cher_lg_Tank  |          PMT number 1 1 0 2 2  |                   41.070*cm 233.761*cm 234.425*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 19 
 cher_lg_PMT_30_4_20  |        cher_lg_Tank  |          PMT number 1 1 0 2 3  |                   41.122*cm 234.051*cm 235.005*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 20 
 cher_lg_PMT_30_4_21  |        cher_lg_Tank  |          PMT number 1 1 0 2 4  |                   41.174*cm 234.342*cm 235.584*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 21 
 cher_lg_PMT_30_4_22  |        cher_lg_Tank  |          PMT number 1 1 0 2 5  |                   41.226*cm 234.632*cm 236.163*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 22 
 cher_lg_PMT_30_4_23  |        cher_lg_Tank  |          PMT number 1 1 0 2 6  |                   41.279*cm 234.923*cm 236.742*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 23 
 cher_lg_PMT_30_4_24  |        cher_lg_Tank  |          PMT number 1 1 0 2 7  |                   41.331*cm 235.213*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 24 
 cher_lg_PMT_30_4_25  |        cher_lg_Tank  |          PMT number 1 1 0 3 0  |                   41.605*cm 233.065*cm 233.267*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 25 
 cher_lg_PMT_30_4_26  |        cher_lg_Tank  |          PMT number 1 1 0 3 1  |                   41.657*cm 233.355*cm 233.846*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 26 
 cher_lg_PMT_30_4_27  |        cher_lg_Tank  |          PMT number 1 1 0 3 2  |                   41.709*cm 233.646*cm 234.425*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 27 
 cher_lg_PMT_30_4_28  |        cher_lg_Tank  |          PMT number 1 1 0 3 3  |                   41.762*cm 233.936*cm 235.005*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 28 
 cher_lg_PMT_30_4_29  |        cher_lg_Tank  |          PMT number 1 1 0 3 4  |                   41.814*cm 234.227*cm 235.584*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 29 
 cher_lg_PMT_30_4_30  |        cher_lg_Tank  |          PMT number 1 1 0 3 5  |                   41.866*cm 234.517*cm 236.163*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 30 
 cher_lg_PMT_30_4_31  |        cher_lg_Tank  |          PMT number 1 1 0 3 6  |                   41.918*cm 234.807*cm 236.742*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 31 
 cher_lg_PMT_30_4_32  |        cher_lg_Tank  |          PMT number 1 1 0 3 7  |                   41.971*cm 235.098*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 32 
 cher_lg_PMT_30_4_33  |        cher_lg_Tank  |          PMT number 1 1 0 4 0  |                   42.244*cm 232.950*cm 233.267*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 33 
 cher_lg_PMT_30_4_34  |        cher_lg_Tank  |          PMT number 1 1 0 4 1  |                   42.297*cm 233.240*cm 233.846*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 34 
 cher_lg_PMT_30_4_35  |        cher_lg_Tank  |          PMT number 1 1 0 4 2  |                   42.349*cm 233.531*cm 234.425*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 35 
 cher_lg_PMT_30_4_36  |        cher_lg_Tank  |          PMT number 1 1 0 4 3  |                   42.401*cm 233.821*cm 235.005*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 36 
 cher_lg_PMT_30_4_37  |        cher_lg_Tank  |          PMT number 1 1 0 4 4  |                   42.454*cm 234.111*cm 235.584*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 37 
 cher_lg_PMT_30_4_38  |        cher_lg_Tank  |          PMT number 1 1 0 4 5  |                   42.506*cm 234.402*cm 236.163*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 38 
 cher_lg_PMT_30_4_39  |        cher_lg_Tank  |          PMT number 1 1 0 4 6  |                   42.558*cm 234.692*cm 236.742*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 39 
 cher_lg_PMT_30_4_40  |        cher_lg_Tank  |          PMT number 1 1 0 4 7  |                   42.610*cm 234.983*cm 237.321*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 40 
 cher_lg_PMT_30_4_41  |        cher_lg_Tank  |          PMT number 1 1 0 5 0  |                   42.884*cm 232.835*cm 233.267*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff9999   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 41 
 cher_lg_PMT_30_4_42  |        cher_lg_Tank  |          PMT number 1 1 0 5 1  |                   42.936*cm 233.125*cm 233.846*cm  |    ordered: zxy 10.2*deg -63*deg -0*deg  | ff0000   |                 Box  |                               0.0325*cm 0.0325*cm 0.0001*mm  |           SL_H12700  |                  no  |     1   |     1   |     1   |   0   |   1   |           solid_lgc  |           solid_lgc  |sector manual 30 pmt manual 4 pixel manual 42 
